Area	Campaign	Event label	Date/Time	Latitude	Longitude
Canarias Sea	ANT-XVIII/1	PS58/19964	2000-10-10T14:32	21.200	-20.700
North Atlantic Ocean	ANT-XVIII/1	PS58/19965	2000-10-11T10:01	16.670	-19.890
North Atlantic Ocean	ANT-XVIII/1	PS58/19966	2000-10-12T10:50	10.930	-18.710
North Atlantic Ocean	ANT-XVIII/1	PS58/19967	2000-10-13T10:13	6.450	-15.630
North Atlantic Ocean	ANT-XVIII/1	PS58/19968	2000-10-14T10:03	1.980	-12.050
North Sea	ARK-XVII/1	PS59/20846	2001-06-20T09:40	58.020	5.440
Norwegian Sea	ARK-XVII/1	PS59/20847	2001-06-21T09:38	62.160	4.080
Norwegian Sea	ARK-XVII/1	PS59/20848	2001-06-22T09:37	66.420	6.240
Norwegian Sea	ARK-XVII/1	PS59/20849	2001-06-23T09:36	70.530	8.830
Norwegian Sea	ARK-XVII/1	PS59/20850	2001-06-24T09:37	74.540	14.850
Norwegian Sea	ARK-XVII/1	PS59/20851	2001-06-25T09:34	74.990	11.340
North Greenland Sea	ARK-XVII/1	PS59/20852	2001-06-26T09:37	75.000	5.480
North Greenland Sea	ARK-XVII/1	PS59/20853	2001-06-27T09:35	75.000	0.380
North Greenland Sea	ARK-XVII/1	PS59/20854	2001-06-28T09:34	74.990	-1.590
North Greenland Sea	ARK-XVII/1	PS59/20855	2001-06-29T09:37	74.940	-4.450
North Greenland Sea	ARK-XVII/1	PS59/20856	2001-06-30T09:37	74.990	-8.030
North Greenland Sea	ARK-XVII/1	PS59/20857	2001-07-01T09:40	75.000	-12.330
North Greenland Sea	ARK-XVII/1	PS59/20858	2001-07-02T09:41	74.090	-13.900
North Greenland Sea	ARK-XVII/1	PS59/20859	2001-07-03T09:40	73.860	-13.890
North Greenland Sea	ARK-XVII/1	PS59/20860	2001-07-04T09:37	74.160	-12.100
North Greenland Sea	ARK-XVII/1	PS59/20861	2001-07-05T09:35	74.180	-11.450
North Greenland Sea	ARK-XVII/1	PS59/20862	2001-07-06T09:41	74.500	-10.970
North Greenland Sea	ARK-XVII/1	PS59/20863	2001-07-07T09:43	74.400	-10.260
North Greenland Sea	ARK-XVII/1	PS59/20864	2001-07-08T09:37	74.400	-10.410
North Greenland Sea	ARK-XVII/1	PS59/20865	2001-07-09T09:38	74.650	-9.500
North Greenland Sea	ARK-XVII/1	PS59/20866	2001-07-10T09:37	74.800	-8.960
North Greenland Sea	ARK-XVII/1	PS59/20867	2001-07-11T09:38	75.530	-4.110
North Greenland Sea	ARK-XVII/1	PS59/20868	2001-07-12T09:37	78.700	7.260
North Greenland Sea	ARK-XVII/1	PS59/20869	2001-07-13T09:38	78.510	6.550
North Greenland Sea	ARK-XVII/1	PS59/20870	2001-07-14T09:40	79.040	4.290
North Greenland Sea	ARK-XVII/1	PS59/20871	2001-07-15T09:38	78.950	6.080
North Greenland Sea	ARK-XVII/1	PS59/20872	2001-07-16T09:41	79.160	2.790
North Greenland Sea	ARK-XVII/1	PS59/20873	2001-07-17T09:40	79.360	2.960
North Greenland Sea	ARK-XVII/1	PS59/20874	2001-07-18T09:40	79.200	2.580
North Greenland Sea	ARK-XVII/1	PS59/20875	2001-07-19T09:41	79.070	4.330
North Greenland Sea	ARK-XVII/1	PS59/20876	2001-07-21T09:44	80.030	2.520
North Greenland Sea	ARK-XVII/1	PS59/20877	2001-07-22T09:39	79.000	-0.170
North Greenland Sea	ARK-XVII/1	PS59/20878	2001-07-23T09:40	78.970	-4.810
North Greenland Sea	ARK-XVII/1	PS59/20879	2001-07-24T09:39	78.990	-7.700
North Greenland Sea	ARK-XVII/1	PS59/20880	2001-07-25T09:41	78.830	-0.060
North Greenland Sea	ARK-XVII/1	PS59/20881	2001-07-26T09:42	76.670	-0.010
North Greenland Sea	ARK-XVII/1	PS59/20882	2001-07-27T09:52	74.750	2.290
Norwegian Sea	ARK-XVII/1	PS59/20883	2001-07-28T09:44	71.990	13.690
Laptev Sea	ARK-XIV/1b	PS51/17564	1998-08-15T09:38	75.500	124.420
Laptev Sea	ARK-XIV/1b	PS51/17565	1998-08-16T09:37	77.180	120.340
Laptev Sea	ARK-XIV/1b	PS51/17566	1998-08-17T09:38	76.950	118.520
Laptev Sea	ARK-XIV/1b	PS51/17567	1998-08-18T09:38	77.660	105.980
Kara Sea	ARK-XIV/1b	PS51/17568	1998-08-19T09:37	76.330	89.510
Kara Sea	ARK-XIV/1b	PS51/17569	1998-08-20T09:37	76.840	75.210
Barents Sea	ARK-XIV/1b	PS51/17570	1998-08-21T09:37	76.820	62.080
Barents Sea	ARK-XIV/1b	PS51/17571	1998-08-22T09:38	75.440	50.910
Barents Sea	ARK-XIV/1b	PS51/17572	1998-08-23T09:56	74.020	41.090
Barents Sea	ARK-XIV/1b	PS51/17573	1998-08-24T09:56	72.600	32.120
Laptev Sea	ARK-XIV/1b	PS51/17547	1998-07-29T09:38	76.120	134.920
Laptev Sea	ARK-XIV/1b	PS51/17548	1998-07-30T09:41	75.190	128.630
Laptev Sea	ARK-XIV/1b	PS51/17549	1998-07-31T09:36	74.450	130.910
Laptev Sea	ARK-XIV/1b	PS51/17550	1998-08-01T09:35	73.450	131.640
Laptev Sea	ARK-XIV/1b	PS51/17551	1998-08-02T09:38	73.530	131.420
Laptev Sea	ARK-XIV/1b	PS51/17552	1998-08-03T09:47	74.590	130.140
Laptev Sea	ARK-XIV/1b	PS51/17553	1998-08-04T09:37	75.070	129.300
Laptev Sea	ARK-XIV/1b	PS51/17554	1998-08-05T09:37	75.960	132.150
Laptev Sea	ARK-XIV/1b	PS51/17555	1998-08-06T09:38	76.750	131.920
Laptev Sea	ARK-XIV/1b	PS51/17556	1998-08-07T09:38	77.600	132.210
Laptev Sea	ARK-XIV/1b	PS51/17557	1998-08-08T09:37	78.070	131.460
Laptev Sea	ARK-XIV/1b	PS51/17558	1998-08-09T09:37	77.550	129.990
Laptev Sea	ARK-XIV/1b	PS51/17559	1998-08-10T09:40	76.890	129.970
Laptev Sea	ARK-XIV/1b	PS51/17560	1998-08-11T09:37	76.160	133.250
Laptev Sea	ARK-XIV/1b	PS51/17561	1998-08-12T09:38	75.720	130.500
Laptev Sea	ARK-XIV/1b	PS51/17562	1998-08-13T09:39	75.150	130.830
Laptev Sea	ARK-XIV/1b	PS51/17563	1998-08-14T09:37	74.610	129.280
Barents Sea	ARK-XIII/1b	PS44/16146	1997-05-25T09:58	75.830	23.190
North Greenland Sea	ARK-XIII/1b	PS44/16147	1997-05-26T08:19	77.890	12.950
North Greenland Sea	ARK-XIII/1b	PS44/16148	1997-05-27T10:04	76.600	4.650
North Greenland Sea	ARK-XIII/1b	PS44/16149	1997-05-28T09:58	75.010	-7.470
North Greenland Sea	ARK-XIII/1b	PS44/16150	1997-05-29T09:57	74.960	-8.150
North Greenland Sea	ARK-XIII/1b	PS44/16151	1997-05-31T09:53	74.690	-13.140
North Greenland Sea	ARK-XIII/1b	PS44/16152	1997-06-01T10:03	74.930	-12.820
North Greenland Sea	ARK-XIII/1b	PS44/16153	1997-06-02T09:56	74.980	-13.840
North Greenland Sea	ARK-XIII/1b	PS44/16154	1997-06-03T09:30	74.970	-8.180
North Greenland Sea	ARK-XIII/1b	PS44/16155	1997-06-04T09:31	75.520	-6.330
North Greenland Sea	ARK-XIII/1b	PS44/16156	1997-06-05T09:26	77.490	0.800
North Greenland Sea	ARK-XIII/1b	PS44/16157	1997-06-06T09:58	78.020	-5.450
North Greenland Sea	ARK-XIII/1b	PS44/16158	1997-06-07T09:55	77.800	-5.740
North Greenland Sea	ARK-XIII/1b	PS44/16159	1997-06-08T09:59	78.600	-5.030
North Greenland Sea	ARK-XIII/1b	PS44/16160	1997-06-09T09:56	80.510	-4.260
North Greenland Sea	ARK-XIII/1b	PS44/16161	1997-06-10T09:53	80.900	-3.890
North Greenland Sea	ARK-XIII/1b	PS44/16162	1997-06-11T09:57	80.750	-4.660
North Greenland Sea	ARK-XIII/1b	PS44/16163	1997-06-12T09:58	80.940	-6.030
North Greenland Sea	ARK-XIII/1b	PS44/16164	1997-06-13T09:59	80.980	-7.770
North Greenland Sea	ARK-XIII/1b	PS44/16165	1997-06-14T10:02	80.290	-6.090
North Greenland Sea	ARK-XIII/1b	PS44/16166	1997-06-15T09:55	78.940	-4.800
North Greenland Sea	ARK-XIII/1b	PS44/16167	1997-06-16T09:59	77.210	-7.310
North Greenland Sea	ARK-XIII/1b	PS44/16168	1997-06-17T10:24	77.240	-7.120
North Greenland Sea	ARK-XIII/1b	PS44/16169	1997-06-18T10:02	75.310	-6.770
North Greenland Sea	ARK-XIII/1b	PS44/16170	1997-06-19T09:58	75.010	-7.510
North Greenland Sea	ARK-XIII/1b	PS44/16171	1997-06-20T10:00	75.000	-0.020
Norwegian Sea	ARK-XIII/1b	PS44/16172	1997-06-21T09:57	74.760	8.480
Norwegian Sea	ARK-XIII/1b	PS44/16173	1997-06-22T03:24	74.400	17.700
Norwegian Sea	ARK-XIII/1b	PS44/16174	1997-06-22T09:59	74.330	19.100
Norwegian Sea	ARK-XV/3	PS55/18709	1999-09-11T10:00	72.300	19.370
Norwegian Sea	ARK-XV/3	PS55/18710	1999-09-12T09:49	75.860	15.320
North Greenland Sea	ARK-XV/3	PS55/18711	1999-09-13T09:47	78.430	10.110
North Greenland Sea	ARK-XV/3	PS55/18712	1999-09-14T09:42	78.840	8.640
North Greenland Sea	ARK-XV/3	PS55/18713	1999-09-15T09:40	78.800	4.060
North Greenland Sea	ARK-XV/3	PS55/18714	1999-09-16T09:41	78.830	6.110
North Greenland Sea	ARK-XV/3	PS55/18715	1999-09-17T07:07	78.890	1.660
North Greenland Sea	ARK-XV/3	PS55/18716	1999-09-17T09:47	78.940	0.880
North Greenland Sea	ARK-XV/3	PS55/18717	1999-09-18T05:51	79.690	-3.320
North Greenland Sea	ARK-XV/3	PS55/18718	1999-09-18T09:41	79.680	-3.230
North Greenland Sea	ARK-XV/3	PS55/18719	1999-09-19T05:51	78.990	-2.620
North Greenland Sea	ARK-XV/3	PS55/18720	1999-09-19T09:42	79.010	-2.450
North Greenland Sea	ARK-XV/3	PS55/18721	1999-09-20T05:56	79.000	-0.840
North Greenland Sea	ARK-XV/3	PS55/18722	1999-09-21T05:54	79.000	-5.230
North Greenland Sea	ARK-XV/3	PS55/18723	1999-09-21T09:47	78.970	-5.310
North Greenland Sea	ARK-XV/3	PS55/18724	1999-09-22T06:03	78.960	-7.470
North Greenland Sea	ARK-XV/3	PS55/18725	1999-09-22T09:41	78.940	-7.460
North Greenland Sea	ARK-XV/3	PS55/18726	1999-09-23T05:59	78.830	-10.240
North Greenland Sea	ARK-XV/3	PS55/18727	1999-09-23T09:37	78.880	-10.560
North Greenland Sea	ARK-XV/3	PS55/18728	1999-09-24T05:55	79.000	-13.160
North Greenland Sea	ARK-XV/3	PS55/18729	1999-09-24T09:39	79.010	-13.120
North Greenland Sea	ARK-XV/3	PS55/18730	1999-09-25T06:00	79.150	-8.820
North Greenland Sea	ARK-XV/3	PS55/18731	1999-09-25T09:46	79.100	-8.910
North Greenland Sea	ARK-XV/3	PS55/18732	1999-09-26T05:59	78.810	-6.670
North Greenland Sea	ARK-XV/3	PS55/18733	1999-09-26T09:38	78.840	-5.250
North Greenland Sea	ARK-XV/3	PS55/18734	1999-09-27T09:59	80.000	2.450
Arctic Ocean	ARK-XV/3	PS55/18735	1999-09-28T07:10	81.300	4.980
Arctic Ocean	ARK-XV/3	PS55/18736	1999-09-29T06:04	82.450	10.130
Arctic Ocean	ARK-XV/3	PS55/18737	1999-09-30T09:38	81.330	14.920
Arctic Ocean	ARK-XV/3	PS55/18738	1999-10-01T05:52	80.570	16.840
Arctic Ocean	ARK-XV/3	PS55/18739	1999-10-01T09:37	80.640	16.690
North Greenland Sea	ARK-XV/3	PS55/18740	1999-10-02T09:38	78.840	-0.070
North Greenland Sea	ARK-XV/3	PS55/18741	1999-10-03T09:59	78.160	0.010
North Greenland Sea	ARK-XV/3	PS55/18742	1999-10-04T05:58	77.500	-5.100
North Greenland Sea	ARK-XV/3	PS55/18743	1999-10-04T09:38	77.500	-5.680
North Greenland Sea	ARK-XV/3	PS55/18744	1999-10-05T05:59	75.900	-9.710
North Greenland Sea	ARK-XV/3	PS55/18745	1999-10-05T09:34	75.520	-10.830
North Greenland Sea	ARK-XV/3	PS55/18746	1999-10-06T05:58	74.340	-10.850
North Greenland Sea	ARK-XV/3	PS55/18747	1999-10-06T09:39	74.410	-10.790
North Greenland Sea	ARK-XV/3	PS55/18748	1999-10-07T06:02	74.820	-13.280
North Greenland Sea	ARK-XV/3	PS55/18749	1999-10-07T09:40	74.780	-13.480
Norwegian Sea	ARK-XV/3	PS55/18750	1999-10-09T09:35	69.650	-4.690
Norwegian Sea	ARK-XV/3	PS55/18751	1999-10-10T09:34	64.080	0.430
North Sea	ARK-XV/3	PS55/18752	1999-10-11T09:58	60.270	3.380
North Sea	ARK-XV/3	PS55/18753	1999-10-12T09:52	57.020	5.640
North Atlantic Ocean	ANT-XVIII/6	PS58/20701	2001-05-21T09:55	3.260	-25.140
North Atlantic Ocean	ANT-XVIII/6	PS58/20702	2001-05-21T13:40	4.080	-24.720
North Atlantic Ocean	ANT-XVIII/6	PS58/20703	2001-05-22T09:50	8.160	-21.910
North Atlantic Ocean	ANT-XVIII/6	PS58/20704	2001-05-23T09:47	13.030	-18.510
North Atlantic Ocean	ANT-XVIII/6	PS58/20705	2001-05-24T09:54	16.810	-18.270
Canarias Sea	ANT-XVIII/6	PS58/20706	2001-05-25T09:45	20.910	-19.400
Canarias Sea	ANT-XVIII/6	PS58/20707	2001-05-26T09:46	24.880	-17.570
Canarias Sea	ANT-XVIII/6	PS58/20708	2001-05-27T09:49	28.830	-15.700
North Atlantic Ocean	ANT-XVIII/6	PS58/20709	2001-05-28T09:44	32.880	-14.150
North Atlantic Ocean	ANT-XVIII/6	PS58/20710	2001-05-29T09:47	37.110	-12.640
North Atlantic Ocean	ANT-XVIII/6	PS58/20711	2001-05-30T09:46	41.290	-11.070
North Atlantic Ocean	ANT-XVIII/6	PS58/20712	2001-05-31T09:43	44.320	-9.680
Celtic Sea	ANT-XVIII/6	PS58/20713	2001-06-01T09:49	47.070	-6.800
English Channel	ANT-XVIII/6	PS58/20714	2001-06-02T09:51	49.770	-2.980
North Sea	ANT-XVIII/6	PS58/20715	2001-06-03T10:15	51.200	1.970
North Sea	ANT-XVIII/6	PS58/20716	2001-06-04T10:01	53.450	4.950
Arctic Ocean	ARK-XVII/2	PS59/21163	2001-08-25T04:49	85.590	20.650
Arctic Ocean	ARK-XVII/2	PS59/21164	2001-08-25T09:42	85.700	20.220
Arctic Ocean	ARK-XVII/2	PS59/21165	2001-08-26T04:51	85.740	19.530
Arctic Ocean	ARK-XVII/2	PS59/21166	2001-08-26T09:46	85.780	20.280
Arctic Ocean	ARK-XVII/2	PS59/21167	2001-08-27T03:52	85.930	23.670
Arctic Ocean	ARK-XVII/2	PS59/21168	2001-08-27T09:59	85.950	23.910
Arctic Ocean	ARK-XVII/2	PS59/21169	2001-08-28T03:47	85.960	29.190
Arctic Ocean	ARK-XVII/2	PS59/21170	2001-08-28T10:05	86.000	29.970
Arctic Ocean	ARK-XVII/2	PS59/21171	2001-08-29T02:51	86.190	35.360
Arctic Ocean	ARK-XVII/2	PS59/21172	2001-08-29T09:35	86.330	37.760
Arctic Ocean	ARK-XVII/2	PS59/21173	2001-08-30T02:50	86.490	41.180
Arctic Ocean	ARK-XVII/2	PS59/21174	2001-08-30T09:34	86.610	42.580
Arctic Ocean	ARK-XVII/2	PS59/21175	2001-08-31T01:49	86.600	45.510
Arctic Ocean	ARK-XVII/2	PS59/21176	2001-08-31T09:35	86.730	49.480
Arctic Ocean	ARK-XVII/2	PS59/21177	2001-09-01T01:51	86.830	50.760
Arctic Ocean	ARK-XVII/2	PS59/21178	2001-09-01T09:38	86.930	57.180
Arctic Ocean	ARK-XVII/2	PS59/21179	2001-09-02T01:51	86.900	63.360
Arctic Ocean	ARK-XVII/2	PS59/21180	2001-09-02T09:38	86.730	66.730
Arctic Ocean	ARK-XVII/2	PS59/21181	2001-09-03T00:51	86.600	70.370
Arctic Ocean	ARK-XVII/2	PS59/21182	2001-09-03T09:41	86.270	72.550
Arctic Ocean	ARK-XVII/2	PS59/21183	2001-09-04T00:50	86.870	75.530
Arctic Ocean	ARK-XVII/2	PS59/21184	2001-09-04T09:40	87.480	80.060
Arctic Ocean	ARK-XVII/2	PS59/21185	2001-09-05T00:47	88.370	93.180
Arctic Ocean	ARK-XVII/2	PS59/21186	2001-09-05T09:41	88.760	109.260
Arctic Ocean	ARK-XVII/2	PS59/21187	2001-09-06T00:47	89.360	127.510
Arctic Ocean	ARK-XVII/2	PS59/21188	2001-09-06T09:36	89.940	134.120
Arctic Ocean	ARK-XVII/2	PS59/21189	2001-09-07T00:49	89.900	70.070
Arctic Ocean	ARK-XVII/2	PS59/21190	2001-09-07T09:40	89.500	89.000
Arctic Ocean	ARK-XVII/2	PS59/21191	2001-09-08T00:47	88.850	91.020
Arctic Ocean	ARK-XVII/2	PS59/21192	2001-09-08T09:37	88.390	93.520
Arctic Ocean	ARK-XVII/2	PS59/21193	2001-09-09T00:49	87.770	82.950
Arctic Ocean	ARK-XVII/2	PS59/21194	2001-09-09T09:37	87.430	80.410
Arctic Ocean	ARK-XVII/2	PS59/21195	2001-09-10T00:48	87.080	77.700
Arctic Ocean	ARK-XVII/2	PS59/21196	2001-09-10T09:43	87.060	76.700
Arctic Ocean	ARK-XVII/2	PS59/21197	2001-09-11T00:50	86.700	74.210
Arctic Ocean	ARK-XVII/2	PS59/21198	2001-09-11T09:43	86.570	74.220
Arctic Ocean	ARK-XVII/2	PS59/21199	2001-09-12T00:47	86.470	74.460
Arctic Ocean	ARK-XVII/2	PS59/21200	2001-09-12T09:42	86.350	73.700
Arctic Ocean	ARK-XVII/2	PS59/21201	2001-09-13T00:53	86.470	69.940
Arctic Ocean	ARK-XVII/2	PS59/21202	2001-09-13T09:42	86.520	68.800
Arctic Ocean	ARK-XVII/2	PS59/21203	2001-09-14T00:51	86.710	65.540
Arctic Ocean	ARK-XVII/2	PS59/21204	2001-09-14T09:47	86.760	65.540
Arctic Ocean	ARK-XVII/2	PS59/21205	2001-09-15T00:48	86.710	58.440
Arctic Ocean	ARK-XVII/2	PS59/21206	2001-09-15T09:46	86.920	58.650
Arctic Ocean	ARK-XVII/2	PS59/21207	2001-09-16T00:50	86.890	55.970
Arctic Ocean	ARK-XVII/2	PS59/21208	2001-09-16T09:42	86.820	52.120
Arctic Ocean	ARK-XVII/2	PS59/21209	2001-09-17T01:48	86.700	47.860
Arctic Ocean	ARK-XVII/2	PS59/21210	2001-09-17T09:46	86.680	47.170
Arctic Ocean	ARK-XVII/2	PS59/21211	2001-09-18T02:49	86.830	45.560
Arctic Ocean	ARK-XVII/2	PS59/21212	2001-09-18T09:37	86.740	43.760
Arctic Ocean	ARK-XVII/2	PS59/21213	2001-09-19T02:38	86.540	40.240
Arctic Ocean	ARK-XVII/2	PS59/21214	2001-09-19T09:42	86.480	40.970
Arctic Ocean	ARK-XVII/2	PS59/21215	2001-09-20T02:44	86.380	39.130
Arctic Ocean	ARK-XVII/2	PS59/21216	2001-09-20T09:37	86.340	38.620
Arctic Ocean	ARK-XVII/2	PS59/21217	2001-09-21T02:45	86.020	33.870
Arctic Ocean	ARK-XVII/2	PS59/21218	2001-09-21T10:07	86.000	32.330
Arctic Ocean	ARK-XVII/2	PS59/21219	2001-09-22T02:45	85.940	25.810
Arctic Ocean	ARK-XVII/2	PS59/21220	2001-09-22T09:35	85.920	25.720
Arctic Ocean	ARK-XVII/2	PS59/21221	2001-09-23T02:45	85.810	20.460
Arctic Ocean	ARK-XVII/2	PS59/21222	2001-09-23T09:39	85.840	21.370
Arctic Ocean	ARK-XVII/2	PS59/21223	2001-09-24T02:48	85.890	22.130
Arctic Ocean	ARK-XVII/2	PS59/21224	2001-09-24T09:36	85.970	22.590
Arctic Ocean	ARK-XVII/2	PS59/21225	2001-09-25T02:43	85.940	23.400
Arctic Ocean	ARK-XVII/2	PS59/21226	2001-09-25T09:37	85.950	22.290
Arctic Ocean	ARK-XVII/2	PS59/21227	2001-09-26T02:51	85.620	20.490
Arctic Ocean	ARK-XVII/2	PS59/21228	2001-09-26T09:36	85.220	20.690
Arctic Ocean	ARK-XVII/2	PS59/21229	2001-09-27T02:50	84.420	27.710
Arctic Ocean	ARK-XVII/2	PS59/21230	2001-09-27T09:41	83.930	27.850
Arctic Ocean	ARK-XVII/2	PS59/21231	2001-09-28T02:48	83.320	29.430
Arctic Ocean	ARK-XVII/2	PS59/21232	2001-09-28T09:38	82.690	30.310
Barents Sea	ARK-XVII/2	PS59/21233	2001-09-29T09:40	79.310	32.680
Barents Sea	ARK-XVII/2	PS59/21234	2001-09-30T10:02	75.220	21.810
Norwegian Sea	ARK-XVII/2	PS59/21235	2001-10-01T09:55	70.300	12.420
Norwegian Sea	ARK-XVII/2	PS59/21236	2001-10-02T09:59	66.360	7.110
Norwegian Sea	ARK-XVII/2	PS59/21237	2001-10-03T10:39	62.740	4.000
Barents Sea	ARK-XVII/2	PS59/21120	2001-08-02T09:49	74.510	27.250
Barents Sea	ARK-XVII/2	PS59/21121	2001-08-03T09:49	78.160	30.870
Arctic Ocean	ARK-XVII/2	PS59/21122	2001-08-04T09:41	81.900	29.170
Arctic Ocean	ARK-XVII/2	PS59/21123	2001-08-05T05:53	83.680	24.950
Arctic Ocean	ARK-XVII/2	PS59/21124	2001-08-05T09:46	83.970	24.330
Arctic Ocean	ARK-XVII/2	PS59/21125	2001-08-06T05:56	85.360	20.210
Arctic Ocean	ARK-XVII/2	PS59/21126	2001-08-06T09:44	85.520	17.010
Arctic Ocean	ARK-XVII/2	PS59/21127	2001-08-07T05:07	85.490	17.090
Arctic Ocean	ARK-XVII/2	PS59/21128	2001-08-07T09:42	85.490	15.220
Arctic Ocean	ARK-XVII/2	PS59/21129	2001-08-08T04:47	85.000	9.910
Arctic Ocean	ARK-XVII/2	PS59/21130	2001-08-08T09:41	84.960	8.680
Arctic Ocean	ARK-XVII/2	PS59/21131	2001-08-09T04:50	84.650	5.260
Arctic Ocean	ARK-XVII/2	PS59/21132	2001-08-09T09:42	84.470	3.690
Arctic Ocean	ARK-XVII/2	PS59/21133	2001-08-10T04:49	84.130	0.420
Arctic Ocean	ARK-XVII/2	PS59/21134	2001-08-10T09:46	84.130	0.450
Arctic Ocean	ARK-XVII/2	PS59/21135	2001-08-11T04:55	83.610	-3.060
Arctic Ocean	ARK-XVII/2	PS59/21136	2001-08-11T09:44	83.600	-3.110
Arctic Ocean	ARK-XVII/2	PS59/21137	2001-08-12T04:50	82.730	-5.940
Arctic Ocean	ARK-XVII/2	PS59/21138	2001-08-12T09:43	83.010	-5.760
Arctic Ocean	ARK-XVII/2	PS59/21139	2001-08-13T04:51	83.030	-5.810
Arctic Ocean	ARK-XVII/2	PS59/21140	2001-08-13T09:41	82.910	-4.870
Arctic Ocean	ARK-XVII/2	PS59/21141	2001-08-14T04:53	83.070	-5.350
Arctic Ocean	ARK-XVII/2	PS59/21142	2001-08-14T09:42	83.210	-5.500
Arctic Ocean	ARK-XVII/2	PS59/21143	2001-08-15T04:53	83.310	-4.270
Arctic Ocean	ARK-XVII/2	PS59/21144	2001-08-15T09:36	83.370	-3.620
Arctic Ocean	ARK-XVII/2	PS59/21145	2001-08-16T04:51	83.670	-2.180
Arctic Ocean	ARK-XVII/2	PS59/21146	2001-08-16T09:42	83.810	-2.070
Arctic Ocean	ARK-XVII/2	PS59/21147	2001-08-17T04:49	83.970	-0.370
Arctic Ocean	ARK-XVII/2	PS59/21148	2001-08-17T09:37	83.940	-0.200
Arctic Ocean	ARK-XVII/2	PS59/21149	2001-08-18T04:49	84.170	1.110
Arctic Ocean	ARK-XVII/2	PS59/21150	2001-08-18T09:38	84.260	1.400
Arctic Ocean	ARK-XVII/2	PS59/21151	2001-08-19T04:50	84.630	4.300
Arctic Ocean	ARK-XVII/2	PS59/21152	2001-08-19T09:40	84.620	4.220
Arctic Ocean	ARK-XVII/2	PS59/21153	2001-08-20T04:51	84.780	5.740
Arctic Ocean	ARK-XVII/2	PS59/21154	2001-08-20T09:53	84.850	6.560
Arctic Ocean	ARK-XVII/2	PS59/21155	2001-08-21T04:50	84.940	9.000
Arctic Ocean	ARK-XVII/2	PS59/21156	2001-08-21T09:41	84.980	9.960
Arctic Ocean	ARK-XVII/2	PS59/21157	2001-08-22T04:49	85.050	11.350
Arctic Ocean	ARK-XVII/2	PS59/21158	2001-08-22T09:38	85.110	12.700
Arctic Ocean	ARK-XVII/2	PS59/21159	2001-08-23T04:47	85.370	14.920
Arctic Ocean	ARK-XVII/2	PS59/21160	2001-08-23T09:38	85.520	14.790
Arctic Ocean	ARK-XVII/2	PS59/21161	2001-08-24T04:51	85.460	18.500
Arctic Ocean	ARK-XVII/2	PS59/21162	2001-08-24T09:40	85.650	20.460
North Sea	ANT-XIX/1	PS61/21238	2001-11-09T09:45	52.350	3.190
English Channel	ANT-XIX/1	PS61/21239	2001-11-10T09:44	49.340	-4.200
North Atlantic Ocean	ANT-XIX/1	PS61/21240	2001-11-11T09:46	44.450	-9.000
North Atlantic Ocean	ANT-XIX/1	PS61/21241	2001-11-12T09:42	39.010	-11.510
North Atlantic Ocean	ANT-XIX/1	PS61/21242	2001-11-13T09:50	35.500	-13.270
North Atlantic Ocean	ANT-XIX/1	PS61/21243	2001-11-14T09:49	33.320	-13.920
Canarias Sea	ANT-XIX/1	PS61/21244	2001-11-15T10:14	30.490	-14.720
Canarias Sea	ANT-XIX/1	PS61/21245	2001-11-17T09:44	22.930	-18.020
North Atlantic Ocean	ANT-XIX/1	PS61/21246	2001-11-18T09:47	17.320	-18.200
North Atlantic Ocean	ANT-XIX/1	PS61/21247	2001-11-19T09:45	11.780	-17.720
North Atlantic Ocean	ANT-XIX/1	PS61/21248	2001-11-20T09:45	6.450	-16.170
North Atlantic Ocean	ANT-XIX/1	PS61/21249	2001-11-21T09:44	2.110	-12.820
North Atlantic Ocean	ANT-XIX/6	PS61/21948	2002-05-18T09:53	3.880	-27.840
North Atlantic Ocean	ANT-XIX/6	PS61/21949	2002-05-18T14:31	5.040	-27.680
North Atlantic Ocean	ANT-XIX/6	PS61/21950	2002-05-19T09:45	9.490	-27.060
North Atlantic Ocean	ANT-XIX/6	PS61/21951	2002-05-20T10:08	14.880	-26.300
North Atlantic Ocean	ANT-XIX/6	PS61/21952	2002-05-21T09:46	19.340	-24.810
Canarias Sea	ANT-XIX/6	PS61/21953	2002-05-22T09:45	24.020	-22.360
Canarias Sea	ANT-XIX/6	PS61/21954	2002-05-23T09:41	28.870	-19.740
North Atlantic Ocean	ANT-XIX/6	PS61/21955	2002-05-24T09:46	33.690	-16.960
North Atlantic Ocean	ANT-XIX/6	PS61/21956	2002-05-25T09:47	38.020	-14.160
North Atlantic Ocean	ANT-XIX/6	PS61/21957	2002-05-26T09:46	42.180	-11.310
North Atlantic Ocean	ANT-XIX/6	PS61/21958	2002-05-27T09:42	46.070	-7.880
English Channel	ANT-XIX/6	PS61/21959	2002-05-28T09:40	49.700	-3.070
North Sea	ANT-XIX/6	PS61/21960	2002-05-29T09:37	52.260	3.330
North Sea	ARK-XVIII/1	PS62/22052	2002-06-26T09:44	56.520	3.490
North Atlantic Ocean	ARK-XVIII/1	PS62/22053	2002-06-27T09:47	59.580	-2.630
North Atlantic Ocean	ARK-XVIII/1	PS62/22054	2002-06-28T09:38	60.590	-10.610
North Atlantic Ocean	ARK-XVIII/1	PS62/22055	2002-06-29T09:39	61.570	-20.180
